2026-02-09 20:18:31 | INFO     | phase0 | [tracking] Registered run: experiment=exp6_score_correction run_id=20260209_201831 git=a1a1bc2 out=outputs/tier2/exp6_score_correction/20260209_201831
2026-02-09 20:21:19 | INFO     | phase0 | [score_train_cond] step=12600/20000 loss=554360.4281
2026-02-09 20:21:20 | INFO     | phase0 | [score_train_cond] step=12700/20000 loss=551847.0809
2026-02-09 20:21:21 | INFO     | phase0 | [score_train_cond] step=12800/20000 loss=553329.5909
2026-02-09 20:21:21 | INFO     | phase0 | [score_train_cond] step=12900/20000 loss=559799.2278
2026-02-09 20:21:22 | INFO     | phase0 | [score_train_cond] step=13000/20000 loss=564789.4403
2026-02-09 20:21:23 | INFO     | phase0 | [score_train_cond] step=13100/20000 loss=548549.0159
2026-02-09 20:21:24 | INFO     | phase0 | [score_train_cond] step=13200/20000 loss=558742.1512
2026-02-09 20:21:25 | INFO     | phase0 | [score_train_cond] step=13300/20000 loss=560799.4903
2026-02-09 20:21:26 | INFO     | phase0 | [score_train_cond] step=13400/20000 loss=558155.8066
2026-02-09 20:21:27 | INFO     | phase0 | [score_train_cond] step=13500/20000 loss=568531.4481
2026-02-09 20:21:27 | INFO     | phase0 | [score_train_cond] step=13600/20000 loss=557328.5281
2026-02-09 20:21:28 | INFO     | phase0 | [score_train_cond] step=13700/20000 loss=542564.2781
2026-02-09 20:21:29 | INFO     | phase0 | [score_train_cond] step=13800/20000 loss=567294.2747
2026-02-09 20:21:30 | INFO     | phase0 | [score_train_cond] step=13900/20000 loss=560738.4587
2026-02-09 20:21:31 | INFO     | phase0 | [score_train_cond] step=14000/20000 loss=552012.6931
2026-02-09 20:21:32 | INFO     | phase0 | [score_train_cond] step=14100/20000 loss=568358.6266
2026-02-09 20:21:33 | INFO     | phase0 | [score_train_cond] step=14200/20000 loss=555179.5547
2026-02-09 20:21:34 | INFO     | phase0 | [score_train_cond] step=14300/20000 loss=554700.9609
2026-02-09 20:21:35 | INFO     | phase0 | [score_train_cond] step=14400/20000 loss=560073.9566
2026-02-09 20:21:36 | INFO     | phase0 | [score_train_cond] step=14500/20000 loss=574954.9862
2026-02-09 20:21:37 | INFO     | phase0 | [score_train_cond] step=14600/20000 loss=561991.9109
2026-02-09 20:21:37 | INFO     | phase0 | [score_train_cond] step=14700/20000 loss=564000.3347
2026-02-09 20:21:38 | INFO     | phase0 | [score_train_cond] step=14800/20000 loss=549924.2875
2026-02-09 20:21:39 | INFO     | phase0 | [score_train_cond] step=14900/20000 loss=570121.7866
2026-02-09 20:21:40 | INFO     | phase0 | [score_train_cond] step=15000/20000 loss=549844.1006
2026-02-09 20:21:41 | INFO     | phase0 | [score_train_cond] step=15100/20000 loss=567558.3678
2026-02-09 20:21:42 | INFO     | phase0 | [score_train_cond] step=15200/20000 loss=554119.4297
2026-02-09 20:21:43 | INFO     | phase0 | [score_train_cond] step=15300/20000 loss=568490.6566
2026-02-09 20:21:44 | INFO     | phase0 | [score_train_cond] step=15400/20000 loss=550210.3953
2026-02-09 20:21:45 | INFO     | phase0 | [score_train_cond] step=15500/20000 loss=553308.1700
2026-02-09 20:21:46 | INFO     | phase0 | [score_train_cond] step=15600/20000 loss=549115.1534
2026-02-09 20:21:47 | INFO     | phase0 | [score_train_cond] step=15700/20000 loss=553330.8506
2026-02-09 20:21:48 | INFO     | phase0 | [score_train_cond] step=15800/20000 loss=542767.5475
2026-02-09 20:21:49 | INFO     | phase0 | [score_train_cond] step=15900/20000 loss=550605.9297
2026-02-09 20:21:50 | INFO     | phase0 | [score_train_cond] step=16000/20000 loss=548048.3375
2026-02-09 20:21:51 | INFO     | phase0 | [score_train_cond] step=16100/20000 loss=556590.0731
2026-02-09 20:21:51 | INFO     | phase0 | [score_train_cond] step=16200/20000 loss=552384.7944
2026-02-09 20:21:52 | INFO     | phase0 | [score_train_cond] step=16300/20000 loss=561078.7734
2026-02-09 20:21:53 | INFO     | phase0 | [score_train_cond] step=16400/20000 loss=540312.0006
2026-02-09 20:21:54 | INFO     | phase0 | [score_train_cond] step=16500/20000 loss=566936.2428
2026-02-09 20:21:55 | INFO     | phase0 | [score_train_cond] step=16600/20000 loss=555377.6338
2026-02-09 20:21:56 | INFO     | phase0 | [score_train_cond] step=16700/20000 loss=546503.2578
2026-02-09 20:21:57 | INFO     | phase0 | [score_train_cond] step=16800/20000 loss=555998.0391
2026-02-09 20:21:58 | INFO     | phase0 | [score_train_cond] step=16900/20000 loss=573189.4313
2026-02-09 20:21:59 | INFO     | phase0 | [score_train_cond] step=17000/20000 loss=554574.0700
2026-02-09 20:22:00 | INFO     | phase0 | [score_train_cond] step=17100/20000 loss=544185.4203
2026-02-09 20:22:01 | INFO     | phase0 | [score_train_cond] step=17200/20000 loss=560763.1950
2026-02-09 20:22:02 | INFO     | phase0 | [score_train_cond] step=17300/20000 loss=545720.0159
2026-02-09 20:22:03 | INFO     | phase0 | [score_train_cond] step=17400/20000 loss=556737.3231
2026-02-09 20:22:04 | INFO     | phase0 | [score_train_cond] step=17500/20000 loss=556711.5813
2026-02-09 20:22:05 | INFO     | phase0 | [score_train_cond] step=17600/20000 loss=549946.0394
2026-02-09 20:22:06 | INFO     | phase0 | [score_train_cond] step=17700/20000 loss=554559.6459
2026-02-09 20:22:07 | INFO     | phase0 | [score_train_cond] step=17800/20000 loss=547245.8819
2026-02-09 20:22:08 | INFO     | phase0 | [score_train_cond] step=17900/20000 loss=554126.9884
2026-02-09 20:22:09 | INFO     | phase0 | [score_train_cond] step=18000/20000 loss=567657.6866
2026-02-09 20:22:10 | INFO     | phase0 | [score_train_cond] step=18100/20000 loss=553339.0259
2026-02-09 20:22:11 | INFO     | phase0 | [score_train_cond] step=18200/20000 loss=550462.3728
2026-02-09 20:22:12 | INFO     | phase0 | [score_train_cond] step=18300/20000 loss=561258.3284
2026-02-09 20:22:13 | INFO     | phase0 | [score_train_cond] step=18400/20000 loss=554448.6647
2026-02-09 20:22:14 | INFO     | phase0 | [score_train_cond] step=18500/20000 loss=556415.9962
2026-02-09 20:22:14 | INFO     | phase0 | [score_train_cond] step=18600/20000 loss=551919.6219
2026-02-09 20:22:15 | INFO     | phase0 | [score_train_cond] step=18700/20000 loss=558874.8084
2026-02-09 20:22:16 | INFO     | phase0 | [score_train_cond] step=18800/20000 loss=538568.5809
2026-02-09 20:22:17 | INFO     | phase0 | [score_train_cond] step=18900/20000 loss=560920.8147
2026-02-09 20:22:18 | INFO     | phase0 | [score_train_cond] step=19000/20000 loss=555240.1103
2026-02-09 20:22:19 | INFO     | phase0 | [score_train_cond] step=19100/20000 loss=553433.1041
2026-02-09 20:22:20 | INFO     | phase0 | [score_train_cond] step=19200/20000 loss=545764.5944
2026-02-09 20:22:21 | INFO     | phase0 | [score_train_cond] step=19300/20000 loss=550616.1347
2026-02-09 20:22:22 | INFO     | phase0 | [score_train_cond] step=19400/20000 loss=542355.0603
2026-02-09 20:22:23 | INFO     | phase0 | [score_train_cond] step=19500/20000 loss=556048.3228
2026-02-09 20:22:23 | INFO     | phase0 | [score_train_cond] step=19600/20000 loss=561976.9803
2026-02-09 20:22:24 | INFO     | phase0 | [score_train_cond] step=19700/20000 loss=548306.1631
2026-02-09 20:22:25 | INFO     | phase0 | [score_train_cond] step=19800/20000 loss=553021.4897
2026-02-09 20:22:26 | INFO     | phase0 | [score_train_cond] step=19900/20000 loss=557814.9056
2026-02-09 20:22:27 | INFO     | phase0 | [score_train_cond] step=20000/20000 loss=566304.1678
2026-02-09 20:22:27 | INFO     | phase0 | [score_train_cond] Done. Final checkpoint: outputs/tier2/exp6_score_correction/20260209_201831/score_model/checkpoints/score_cond_final.pt
2026-02-09 20:22:27 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.01 scale=0.25
2026-02-09 20:22:33 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:22:33 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0137
2026-02-09 20:22:33 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.01 scale=0.5
2026-02-09 20:22:39 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:22:39 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0137
2026-02-09 20:22:39 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.01 scale=1.0
2026-02-09 20:22:46 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:22:46 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0137
2026-02-09 20:22:46 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.01 scale=2.0
2026-02-09 20:22:52 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:22:52 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0136
2026-02-09 20:22:52 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.05 scale=0.25
2026-02-09 20:22:58 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:22:58 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0135
2026-02-09 20:22:58 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.05 scale=0.5
2026-02-09 20:23:05 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:23:05 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0132
2026-02-09 20:23:05 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.05 scale=1.0
2026-02-09 20:23:11 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:23:11 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0127
2026-02-09 20:23:11 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.05 scale=2.0
2026-02-09 20:23:17 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:23:17 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0118
2026-02-09 20:23:17 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.1 scale=0.25
2026-02-09 20:23:24 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:23:24 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0127
2026-02-09 20:23:24 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.1 scale=0.5
2026-02-09 20:23:30 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:23:30 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0118
2026-02-09 20:23:30 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.1 scale=1.0
2026-02-09 20:23:36 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:23:36 | INFO     | phase0 |   D_corrected: cos=0.0654 state_err=80.0098
2026-02-09 20:23:36 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.1 scale=2.0
2026-02-09 20:23:43 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:23:43 | INFO     | phase0 |   D_corrected: cos=0.0654 state_err=80.0061
2026-02-09 20:23:43 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.25 scale=0.25
2026-02-09 20:23:49 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:23:49 | INFO     | phase0 |   D_corrected: cos=0.0654 state_err=80.0077
2026-02-09 20:23:49 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.25 scale=0.5
2026-02-09 20:23:55 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:23:55 | INFO     | phase0 |   D_corrected: cos=0.0654 state_err=80.0021
2026-02-09 20:23:55 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.25 scale=1.0
2026-02-09 20:24:02 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:24:02 | INFO     | phase0 |   D_corrected: cos=0.0654 state_err=79.9919
2026-02-09 20:24:02 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.25 scale=2.0
2026-02-09 20:24:08 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:24:08 | INFO     | phase0 |   D_corrected: cos=0.0654 state_err=79.9760
2026-02-09 20:24:08 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.5 scale=0.25
2026-02-09 20:24:14 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:24:14 | INFO     | phase0 |   D_corrected: cos=0.0654 state_err=79.9919
2026-02-09 20:24:14 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.5 scale=0.5
2026-02-09 20:24:21 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:24:21 | INFO     | phase0 |   D_corrected: cos=0.0654 state_err=79.9760
2026-02-09 20:24:21 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.5 scale=1.0
2026-02-09 20:24:27 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:24:27 | INFO     | phase0 |   D_corrected: cos=0.0654 state_err=79.9619
2026-02-09 20:24:27 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=0.5 scale=2.0
2026-02-09 20:24:33 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:24:33 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0054
2026-02-09 20:24:33 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=1.0 scale=0.25
2026-02-09 20:24:39 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:24:39 | INFO     | phase0 |   D_corrected: cos=0.0654 state_err=79.9619
2026-02-09 20:24:39 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=1.0 scale=0.5
2026-02-09 20:24:46 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:24:46 | INFO     | phase0 |   D_corrected: cos=0.0655 state_err=80.0054
2026-02-09 20:24:46 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=1.0 scale=1.0
2026-02-09 20:24:52 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:24:52 | INFO     | phase0 |   D_corrected: cos=0.0657 state_err=80.3757
2026-02-09 20:24:52 | INFO     | phase0 | [exp6] Correction sweep: method=tweedie sigma=1.0 scale=2.0
2026-02-09 20:24:58 | INFO     | phase0 |   D_rollout: cos=0.0655 state_err=80.0137
2026-02-09 20:24:58 | INFO     | phase0 |   D_corrected: cos=0.0662 state_err=82.2009
