2026-02-09 18:00:31 | INFO     | phase0 | [tracking] Registered run: experiment=exp8_direction_codebook run_id=20260209_180031 git=a1a1bc2 out=outputs/tier3/exp8_direction_codebook/20260209_180031
2026-02-09 18:00:33 | INFO     | phase0 | [exp8] Filtering near-zero: 7 removed (0.0%), 657079 directions for k-means
2026-02-09 18:00:33 | INFO     | phase0 | [exp8] Running spherical MiniBatchKMeans K=64 (n_init=1, batch_size=4096)...
2026-02-09 18:00:34 | INFO     | phase0 | [exp8] K=64: angular_err=54.4° (median 55.1°), utilization=64/64 (100%), entropy_ratio=0.997
2026-02-09 18:00:34 | INFO     | phase0 | [exp8] Running unnormalized MiniBatchKMeans K=64 (n_init=1, batch_size=4096)...
2026-02-09 18:00:35 | INFO     | phase0 | [exp8] Unnorm K=64: angular_err=56.2° (median 56.0°), utilization=64/64 (100%), centroid_mag range=[0.832, 14.179]
2026-02-09 18:00:35 | INFO     | phase0 | [exp8] Running state VQ MiniBatchKMeans K=64 (n_init=1, batch_size=4096)...
2026-02-09 18:00:35 | INFO     | phase0 | [exp8] State VQ K=64: recon_err=4.1096 (median 3.9998), utilization=64/64 (100%), entropy_ratio=0.984
2026-02-09 18:00:35 | INFO     | phase0 | [exp8] === Normalized vs Unnormalized vs State VQ comparison ===
2026-02-09 18:00:35 | INFO     | phase0 | [exp8]   K=64: norm_ang=54.4° unnorm_ang=56.2° state_recon_err=4.1096 (util: 100% / 100% / 100%)
2026-02-09 18:00:35 | INFO     | phase0 | [exp8] Loading Exp9 PocketMimiVAE decoder (dec_proj + Mimi decoder) ...
2026-02-09 18:00:36 | INFO     | phase0 | Skipping pretrained Mimi load (expected to load from checkpoint)
2026-02-09 18:00:36 | INFO     | phase0 | [exp8] Loaded PocketMimiVAE checkpoint from /workspace/audioEngram/outputs/tier2/exp9_pocket_mimi_vae/20260209_010912/checkpoints/vae_gan_final.pt (latent_dim=32)
2026-02-09 18:00:36 | INFO     | phase0 | [exp8] Sampling eval utterances for perceptual evaluation...
2026-02-09 18:00:36 | INFO     | phase0 | [exp8] 10 eval utterances for reconstruction + audio decode
2026-02-09 18:00:37 | INFO     | phase0 | [exp8] [1/10] 4297-13009-0038: T=176 frames
2026-02-09 18:00:38 | INFO     | phase0 | [exp8] [2/10] 233-155990-0026: T=155 frames
2026-02-09 18:00:38 | INFO     | phase0 | [exp8] [3/10] 374-180298-0015: T=186 frames
2026-02-09 18:00:38 | INFO     | phase0 | [exp8] [4/10] 6529-62556-0033: T=196 frames
2026-02-09 18:00:38 | INFO     | phase0 | [exp8] [5/10] 5322-7680-0021: T=190 frames
2026-02-09 18:00:39 | INFO     | phase0 | [exp8] [6/10] 4297-13006-0034: T=161 frames
2026-02-09 18:00:39 | INFO     | phase0 | [exp8] [7/10] 6367-74004-0034: T=129 frames
2026-02-09 18:00:39 | INFO     | phase0 | [exp8] [8/10] 6529-62556-0031: T=174 frames
2026-02-09 18:00:39 | INFO     | phase0 | [exp8] [9/10] 7113-86041-0004: T=185 frames
2026-02-09 18:00:39 | INFO     | phase0 | [exp8] [10/10] 5322-7679-0018: T=196 frames
2026-02-09 18:00:40 | INFO     | phase0 | [exp8] Summary:
 K       method  codebook_utilization  codebook_utilization_frac  entropy_ratio  mel_distance_mean  mel_distance_std  l1_distance_mean  trajectory_divergence_mean  trajectory_divergence_growth_rate  angular_error_mean_deg  angular_error_median_deg  angular_error_p95_deg  recon_error_mean  recon_error_median  recon_error_p95
64   normalized                    64                        1.0       0.997441           4.179036          1.384437          0.055433                   53.489056                           0.335776               54.410583                 55.087128              66.267975               NaN                 NaN              NaN
64 unnormalized                    64                        1.0       0.974023           4.506058          1.420103          0.061933                   29.949601                           0.213572               56.224163                 55.993103              73.267120               NaN                 NaN              NaN
64     state_vq                    64                        1.0       0.983514           1.535153          0.331278          0.021103                    4.516752                          -0.001525                     NaN                       NaN                    NaN          4.109594            3.999754         5.973779
2026-02-09 18:00:40 | INFO     | phase0 | [exp8] K=64 winner: state_vq (normalized=4.1790, unnormalized=4.5061, state_vq=1.5352)
2026-02-09 18:00:40 | INFO     | phase0 | [exp8] Done. Best method=state_vq, mel_dist=1.5352
2026-02-09 18:00:40 | INFO     | phase0 | [tracking] Finalized run: experiment=exp8_direction_codebook run_id=20260209_180031 status=completed duration=9s best_method=state_vq best_angular_error_deg=0.0 best_mel_distance=1.5351534843444825 near_zero_frac_001=1.065309563740515e-05 exp9_recommendation=floor_clamp_sufficient latent_dim=32
